split_seed,candidate_id,display_name,candidate_model_type,candidate_family,K,L,selection_metric,n_em_starts,model_type,model_family,em_start,em_seed,success,train_bic,train_aic,heldout_bic,heldout_aic,train_log_likelihood,heldout_log_likelihood,train_avg_log_likelihood,heldout_avg_log_likelihood,train_gmpd,heldout_gmpd,n_free_params,n_iter,converged,fit_time,n_train,n_test
58,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,283755563,True,1120948.5454903948,1118459.3777514258,282570.37517849973,280429.16062163364,-558978.6888757129,-139963.58031081682,-3.7316992154167976,-3.737445066912783,0.023952101458205862,0.02381487087105075,251,56,True,67.70963716699771,149792,37449
59,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1457780463,True,1183729.1077114404,1183382.0126083968,297596.746484964,297298.17074994283,-591656.0063041984,-148614.08537497142,-3.949850501389917,-3.9684393541875997,0.01925758054172033,0.018902910875712626,35,34,True,8.97253333300614,149792,37449
59,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,187213554,True,1146778.3600899195,1146074.2528808885,288530.2974299211,287924.61522459245,-572966.1264404443,-143891.30761229622,-3.8250782848245852,-3.8423271011855116,0.021816727545500042,0.0214436417130243,71,77,True,26.37481774999469,149792,37449
59,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1916829680,True,1166613.7782841376,1166088.1771281003,293319.96999141626,292867.84102124133,-582991.0885640502,-146380.92051062066,-3.8920041695420995,-3.9088071913968507,0.020404411132078422,0.020064419806167962,53,26,True,8.324707124993438,149792,37449
59,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,122438508,True,1141366.553218613,1140305.4339035943,287457.0232707381,286544.2345951019,-570045.7169517971,-143165.11729755095,-3.8055818531817263,-3.8229356537571353,0.022246249348593157,0.021863522858372116,107,83,True,31.264167708002788,149792,37449
59,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,267347345,True,1169952.8922790836,1169516.5441495432,294036.0699097047,293660.71755710663,-584714.2720747716,-146786.35877855332,-3.9035080116079066,-3.9196336024607685,0.020171026989926163,0.019848365804628232,44,57,True,23.46381224999641,149792,37449
59,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1190717978,True,1130699.690790102,1129460.0654220893,284726.87372692605,283660.53181613615,-564605.0327110447,-141705.26590806808,-3.7692602589660638,-3.7839532673253777,0.023069122153149678,0.02273264533021972,125,44,True,49.948315916000865,149792,37449
59,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,14702503,True,1141344.1074290166,1140699.50223765,287052.91976105765,286498.4219674469,-570284.751118825,-143184.21098372346,-3.807177627101748,-3.8234455121291213,0.022210777673978364,0.02185237839949092,65,24,True,10.145598167000571,149792,37449
59,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,589679493,True,1119404.293533834,1116915.125794865,283035.1393330939,280893.9247762278,-558206.5628974325,-140195.9623881139,-3.726544561107619,-3.7436503615080214,0.024075885017848776,0.02366755013854437,251,97,True,99.47745633400336,149792,37449
60,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1641892195,True,1183486.1431631711,1183139.0480601275,297827.7898265319,297529.21409151074,-591534.5240300638,-148729.60704575537,-3.949039494966779,-3.9715241273666955,0.019273204898104065,0.018844689529229106,35,33,True,8.876612000000023,149792,37449
60,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,1158028673,True,1146733.9329123688,1146029.8257033378,288681.45276038017,288075.7705550515,-572943.9128516689,-143966.88527752575,-3.8249299885953114,-3.8443452502743933,0.021819963123836238,0.021400408886856893,71,66,True,23.960138875001576,149792,37449
60,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1286868265,True,1166444.6674335648,1165919.0662775275,293423.6671181787,292971.53814800375,-582906.5331387637,-146432.76907400187,-3.8914396839535073,-3.9101917026890405,0.020415932379589354,0.020036659611960658,53,24,True,8.154493667003408,149792,37449
60,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1858132955,True,1141329.5208123103,1140268.4014972916,287559.6955272001,286646.90685156395,-570027.2007486458,-143216.45342578198,-3.8054582404176847,-3.8243064815023624,0.02224899943893433,0.02183357226786986,107,79,True,31.021371333001298,149792,37449
60,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1446737754,True,1169700.4005443195,1169264.052414779,294168.3262645522,293792.97391195415,-584588.0262073895,-146852.48695597707,-3.9026652037985308,-3.9213994220400297,0.02018803445500186,0.01981334809824897,44,53,True,22.374897790999967,149792,37449
60,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,82295439,True,1130405.10409029,1129165.4787222773,285354.0466580295,284287.7047472396,-564457.7393611387,-142018.8523736198,-3.768276939764064,-3.7923269612972255,0.023091817620551874,0.022543083887458844,125,49,True,55.55651387499529,149792,37449
60,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,731695367,True,1141045.8148729804,1140401.2096816138,287934.9171275527,287380.41933394194,-570135.6048408069,-143625.20966697097,-3.8061819378925903,-3.83522149234882,0.022232903719139576,0.02159655446880982,65,23,True,11.169428958994104,149792,37449
60,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,778039581,True,1120331.5307287988,1117842.3629898299,283483.2049873638,281341.9904304977,-558670.1814949149,-140419.99521524884,-3.729639643605232,-3.749632706220429,0.02400148336653431,0.023526385364293256,251,55,True,65.34627349999937,149792,37449
61,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1086850271,True,1183661.254587183,1183314.1594841394,296296.0888169579,295997.51308193675,-591622.0797420697,-147963.75654096837,-3.9496240102413327,-3.951073634568837,0.019261942707233467,0.019234040355340307,35,33,True,8.83348279200436,149792,37449
61,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,1936704464,True,1146573.817908431,1145869.7106994,287579.5899621513,286973.90775682265,-572863.8553497,-143415.95387841132,-3.82439553080071,-3.8296337386421886,0.0218316280901441,0.02171756847946857,71,82,True,27.72627891600132,149792,37449
61,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1009534835,True,1166437.3632454108,1165911.7620893735,292070.69568008854,291618.5667099136,-582902.8810446868,-145756.2833549568,-3.8914153028511986,-3.8921275162209086,0.02041643014859348,0.020401894470946313,53,27,True,8.682614291996288,149792,37449
61,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,2044299812,True,1141134.2452449354,1140073.1259299167,286299.76389879046,285386.9752231543,-569929.5629649584,-142586.48761157715,-3.804806417999348,-3.807484515249463,0.022263506563074912,0.022203962495360944,107,57,True,23.964523208000173,149792,37449
61,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1095690059,True,1169848.5624371325,1169412.214307592,292795.7554779762,292420.4031253782,-584662.107153796,-146166.2015626891,-3.9031597625627272,-3.9030735550398967,0.02017805275410252,0.02017979232902714,44,54,True,22.453380833001575,149792,37449
61,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1563427598,True,1130126.5720733711,1128886.9467053586,284018.74442019983,282952.40250940993,-564318.4733526793,-141351.20125470497,-3.767347210483065,-3.7744986850037376,0.02311329674288246,0.022948592232157308,125,46,True,53.46832958300365,149792,37449
61,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1424193618,True,1141107.1539122076,1140462.548720841,286135.72056789254,285581.2227742818,-570166.2743604205,-142725.6113871409,-3.806386685273049,-3.8111995350247243,0.022228352056329517,0.02212162736860835,65,25,True,11.669815624998591,149792,37449
61,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,2031460505,True,1120721.3834712037,1118232.2157322348,282470.610378482,280329.3958216159,-558865.1078661174,-139913.69791080794,-3.730940957234815,-3.736113058047156,0.023970270222548818,0.023846613626307172,251,46,True,57.415888791001635,149792,37449
62,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1456938716,True,1184565.6851716666,1184218.590068623,296190.6762223397,295892.10048731853,-592074.2950343115,-147911.05024365927,-3.9526429651404045,-3.9496662192223897,0.01920387946019334,0.019261129697416897,35,34,True,8.945298042002833,149792,37449
62,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,182435356,True,1147328.5805569494,1146624.4733479184,287161.1087081545,286555.42650282587,-573241.2366739592,-143206.71325141293,-3.826914899820813,-3.824046389794465,0.021776695389603175,0.02183925173752997,71,46,True,18.6523194170004,149792,37449
62,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,995684443,True,1167279.4792088822,1166753.878052845,292100.1873680735,291648.05839789857,-583323.9390264224,-145771.02919894928,-3.8942262539149115,-3.892521274238278,0.020359121146685335,0.02039386264283098,53,26,True,8.451501750001626,149792,37449
62,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,399102467,True,1141996.7911494249,1140935.6718344062,286125.86914068647,285213.0804650503,-570360.8359172031,-142499.54023252515,-3.807685563429309,-3.8051627608888126,0.022199498877832007,0.022255574534161604,107,50,True,21.882683625000936,149792,37449
62,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1937071669,True,1170697.1809608478,1170260.8328313073,292806.23986908724,292430.8875164892,-585086.4164156537,-146171.4437582446,-3.9059924189252673,-3.9032135372972467,0.020120976141964154,0.020176967713846684,44,68,True,27.68384408300335,149792,37449
62,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,85907649,True,1131255.1593975523,1130015.5340295397,283657.09925124585,282590.75734045595,-564882.7670147698,-141170.37867022798,-3.7711143920554493,-3.7696701826544894,0.0230263885595499,0.023059667511481103,125,53,True,59.62578204100282,149792,37449
62,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,2143128663,True,1142039.212518464,1141394.6073270976,285742.5497617501,285188.05196813936,-570632.3036635488,-142529.02598406968,-3.809497861458214,-3.805950118402886,0.022159303204044863,0.02223805833698175,65,24,True,11.263545000001614,149792,37449
62,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,2138324274,True,1119567.9610449546,1117078.7933059856,281973.640994888,279832.4264380219,-558288.3966529928,-139665.21321901094,-3.7270908770361086,-3.7294777756151283,0.02406273557057434,0.024005368752857713,251,94,True,111.43723904099897,149792,37449
63,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,145557171,True,1183788.5004307583,1183441.4053277147,297733.506734751,297434.93099972984,-591685.7026638574,-148682.46549986492,-3.9500487520285286,-3.970265307481239,0.019253763092498197,0.018868426536317498,35,34,True,8.911701582997921,149792,37449
63,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,1382428552,True,1146936.2214168857,1146232.1142078547,288615.21553452057,288009.5333291919,-573045.0571039274,-143933.76666459595,-3.8256052199311537,-3.8434608845255136,0.021805234574136852,0.0214193430466156,71,62,True,23.06240533300297,149792,37449
63,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1590237584,True,1166564.8411971864,1166039.240041149,293468.10134910763,293015.9723789327,-582966.6200205745,-146454.98618946635,-3.891840819406741,-3.910784965939447,0.020407744467641757,0.02002477612351901,53,26,True,8.626224750005349,149792,37449
63,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,670447208,True,1141567.6007005933,1140506.4813855747,287404.7776291801,286491.98895354394,-570146.2406927873,-143138.99447677197,-3.8062529420315325,-3.8222380965251936,0.022231325146998056,0.021878779237337807,107,74,True,29.211630166995747,149792,37449
63,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1602348395,True,1169623.1648832702,1169186.8167537297,294361.4539968674,293986.10164426937,-584549.4083768649,-146949.05082213468,-3.9024073940989163,-3.923977965289719,0.020193239797065516,0.019762324335017536,44,67,True,27.143268792002345,149792,37449
63,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1872249739,True,1130842.4327363488,1129602.8073683362,285231.7522077757,284165.4102969858,-564676.4036841681,-141957.7051484929,-3.769736726154722,-3.7906941480010925,0.02305813309154409,0.022579922601752806,125,47,True,52.78727824999805,149792,37449
63,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,694192714,True,1141386.9013649032,1140742.2961735367,287699.97967992444,287145.4818863137,-570306.1480867683,-143507.74094315685,-3.8073204716324525,-3.832084727046299,0.02220760521245473,0.021664404150151948,65,25,True,9.582745250001608,149792,37449
63,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1306900760,True,1121615.2620225097,1119126.0942835407,283690.2522308005,281549.0376739344,-559312.0471417704,-140523.5188369672,-3.733924689848392,-3.7523970957026145,0.023898855939074294,0.0234614390818076,251,55,True,60.02500554200378,149792,37449
64,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,48316209,True,1184950.5008350408,1184603.4057319972,295084.65650770155,294786.0807726804,-592266.7028659986,-147358.0403863402,-3.953927465191723,-3.934899206556656,0.0191792279118882,0.019547669505101357,35,34,True,9.230535540998972,149792,37449
64,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,893388164,True,1147618.0436543713,1146913.9364453403,286035.3206356058,285429.6384302771,-573385.9682226701,-142643.81921513856,-3.8278811166328652,-3.809015440068855,0.021755664542222112,0.022169995904870198,71,59,True,21.87966312500066,149792,37449
64,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1986787559,True,1167904.9455950356,1167379.3444389983,290769.3934487455,290317.26447857055,-583636.6722194991,-145105.63223928527,-3.8963140369278677,-3.87475319072032,0.020316660059588158,0.020759460869055973,53,27,True,8.747674749996804,149792,37449
64,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1270196025,True,1142545.395954512,1141484.2766394934,284926.38184077013,284013.59316513396,-570635.1383197467,-141899.79658256698,-3.8095167854074097,-3.7891478165656487,0.02215888386648459,0.022614865655690347,107,67,True,27.3400159169978,149792,37449
64,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1844090312,True,1170749.8459563237,1170313.4978267832,292058.36900530366,291683.0166527056,-585112.7489133916,-145797.5083263528,-3.9061682126775237,-3.893228345919859,0.0201174393109546,0.02037944781683637,44,53,True,22.242469416996755,149792,37449
64,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,505346166,True,1131796.332416454,1130556.7070484415,282539.3614336371,281473.0195228472,-565153.3535242208,-140611.5097614236,-3.7729208070138642,-3.754746715838169,0.022984830893313307,0.023406378323396444,125,49,True,55.49706233300094,149792,37449
64,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1272199957,True,1142286.2557390023,1141641.6505476357,284734.2584815103,284179.76068789954,-570755.8252738179,-142024.88034394977,-3.810322482334289,-3.7924879260848026,0.02214103771211155,0.02253945553677575,65,24,True,11.298573540996586,149792,37449
